id,N,rankdist
130018,13,513513115359
130019,13,591533155113
130020,13,555513315599
130021,13,313155515311
130022,13,511555195995
130023,13,933959915155
130024,13,551355595951
130025,13,511151991399
130026,13,135193359335
130027,13,595955599551
130028,13,315935195553
130029,13,951333353539
130030,13,953515151551
130031,13,595359391955
130032,13,555535559555
130033,13,555333591355
130034,13,355919513359
130035,13,539355915155
130036,13,999355555555
130037,13,931551393313
130038,13,915519311511
130039,13,599553951515
130040,13,353555151511
130041,13,959533355555
130042,13,355531555315
130043,13,351155535595
130044,13,535535951591
130045,13,515339551199
130046,13,531911135193
130047,13,131951535355
130048,13,539535551155
130049,13,513111995953
130050,13,351391151935
130051,13,935559111351
130052,13,959959351533
130053,13,553333193111
130054,13,319551351595
130055,13,531553995135
130056,13,395993551515
130057,13,399153511155
130058,13,355153535355
130059,13,353135355555
130060,13,315353535355
130061,13,355539555991
130062,13,593555113355
130063,13,333553331331
130064,13,953311515599
130065,13,595315139395
130066,13,513151531553
130067,13,991551159591
130068,13,559951151931
130069,13,553115559395
130070,13,135595933599
130071,13,953593551155
130072,13,359351153351
130073,13,339933351513
130074,13,591955555155
130075,13,515359533393
130076,13,955919995515
130077,13,515151551555
130078,13,195559951935
130079,13,151511559959
130080,13,399959515595
130081,13,359591155915
130082,13,519511113135
130083,13,353933351339
130084,13,111555915933
130085,13,555531353313
130086,13,935559359559
130087,13,355953115151
130088,13,331399335355
130089,13,135355935551
130090,13,553515931551
130091,13,539395553995
130092,13,555199535955
130093,13,955535351595
130094,13,355539155539
130095,13,335331155515
130096,13,133959595533
130097,13,153993555531
130098,13,551399519355
130099,13,555953959593
130100,13,555555995531
130101,13,531391313555
130102,13,595593355355
130103,13,515919911551
130104,13,955919191519
130105,13,559155135159
130106,13,535339315535
130107,13,953391999555
130108,13,535935555511
130109,13,951119991131
130110,13,553339959331
130111,13,155535593593
130112,13,953915595933
130113,13,355959115139
130114,13,551555159593
130115,13,591119519339
130116,13,351515535959
130117,13,555511391399
130118,13,535531355395
130119,13,991395539555
130120,13,535115539195
130121,13,199195315595
130122,13,515913515531
130123,13,593515955935
130124,13,559159115559
130125,13,353515555599
130126,13,559533559139
130127,13,955153191151
130128,13,559335911391
130129,13,533519595311
130130,13,511115355553
130131,13,931531399953
130132,13,515955935331
130133,13,955595393555
130134,13,355551315599
130135,13,595511519515
130136,13,555339553155
130137,13,335115151513
130138,13,595515199119
130139,13,315515535139
130140,13,959193155559
130141,13,513153153199
130142,13,953535595195
130143,13,915595113395
130144,13,553339595113
130145,13,599351153359
130146,13,913933155395
130147,13,555919511193
130148,13,393533315999
130149,13,335555113993
130150,13,531159555115
130151,13,391115115599
130152,13,113533595519
130153,13,933951315193
130154,13,135351559153
130155,13,335555515595
130156,13,591535113399
130157,13,955351591595
130158,13,355155119995
130159,13,555551513533
130160,13,533339935519
130161,13,353331519515
130162,13,553355133535
130163,13,353593199135
130164,13,153319595591
130165,13,515519115995
130166,13,533353553513
130167,13,315515959355
130168,13,931959993995
130169,13,959511113919
130170,13,599915559535
130171,13,511555139935
130172,13,553353555559
130173,13,335151395551
130174,13,511555335955
130175,13,535115595531
130176,13,319551313139
130177,13,953555533955
130178,13,535559351315
130179,13,333355551195
130180,13,351535359199
130181,13,359935555553
130182,13,959935995993
130183,13,953519995139
130184,13,353535115355
130185,13,951595151315
130186,13,555355555511
130187,13,553119153553
130188,13,135955351951
130189,13,591599355559
130190,13,551333351155
130191,13,595595951955
130192,13,991955151155
130193,13,913959133133
130194,13,199593111113
130195,13,953531333555
130196,13,951555919955
130197,13,335555593999
130198,13,553959393515
130199,13,319153335559
130200,13,191555195535
130201,13,555195953559
130202,13,953119935533
130203,13,135355595515
130204,13,519195111315
130205,13,595539593595
130206,13,531995515595
130207,13,515193159915
130208,13,335355355155
130209,13,355515531115
130210,13,533153331599
130211,13,539991939115
130212,13,593913111933
130213,13,315515539515
130214,13,919591159359
130215,13,553115515551
130216,13,395351535955
130217,13,591595395935
130218,13,513913159353
130219,13,115353593915
130220,13,959559115559
130221,13,155515935195
130222,13,511553595995
130223,13,915315519595
130224,13,555553355951
130225,13,599935355593
130226,13,115599351351
130227,13,355155515515
130228,13,551193159553
130229,13,533339151915
130230,13,911913393595
130231,13,951995359151
130232,13,951533195595
130233,13,953951555399
130234,13,195995553939
130235,13,359351351553
130236,13,999959195955
130237,13,135593331511
130238,13,993539959939
130239,13,139535355515
130240,13,315915555939
130241,13,311955535531
130242,13,593191593199
130243,13,153319153599
130244,13,391199315533
130245,13,351519533915
130246,13,555559555555
130247,13,511911333391
130248,13,935535535151
130249,13,391533595315
130250,13,195195511135
130251,13,315313115135
130252,13,553595195515
130253,13,359311133351
130254,13,313159353515
130255,13,311559915195
130256,13,155159593199
130257,13,519155335951
130258,13,931915915511
130259,13,515315113359
130260,13,393515555331
130261,13,953555195351
130262,13,511953115535
130263,13,359311911155
130264,13,313115535355
130265,13,515955195335
130266,13,953193313595
130267,13,135319115919
130268,13,553511555315
130269,13,533155931931
130270,13,955951539353
130271,13,519133551195
130272,13,333511535935
130273,13,555995931993
130274,13,935513519515
130275,13,559519111551
130276,13,551953351135
130277,13,193555551551
130278,13,555159359595
130279,13,511135551395
130280,13,593539159555
130281,13,515339951919
130282,13,311915535515
130283,13,191953531513
130284,13,555995151933
130285,13,531533599913
130286,13,555599351519
130287,13,555131555515
130288,13,953555331913
130289,13,515391555111
130290,13,159551155333
130291,13,155511153395
130292,13,995119151355
130293,13,913553153515
130294,13,331113159951
130295,13,955593111311
130296,13,593351515393
130297,13,155151315199
130298,13,131955553315
130299,13,959551951593
130300,13,953111331159
130301,13,195931951355
130302,13,551955135595
130303,13,951539555919
130304,13,131135113555
130305,13,999335513153
130306,13,335193915335
130307,13,135511139953
130308,13,535519313319
130309,13,355191139955
130310,13,935359913555
130311,13,955355391515
130312,13,955991595513
130313,13,935315355915
130314,13,555539911115
130315,13,933539955993
130316,13,159355195919
130317,13,951193131139
130318,13,355995355391
130319,13,555399195959
130320,13,139395539595
130321,13,993539533135
130322,13,533911131559
130323,13,551195319115
130324,13,551553139555
130325,13,599335911595
130326,13,513393553911
130327,13,313151553399
130328,13,553395959519
130329,13,153551995399
130330,13,559959119355
130331,13,353515115359
130332,13,955995119551
130333,13,155555953959
130334,13,195193551555
130335,13,991555533195
130336,13,951959953115
130337,13,953593155111
130338,13,515935555151
130339,13,555395515953
130340,13,539339593533
130341,13,553911993999
130342,13,115551953395
130343,13,559395553915
130344,13,939555595595
130345,13,553935595959
130346,13,913511111553
130347,13,395355113539
130348,13,535531531551
130349,13,915511539519
130350,13,315553319559
130351,13,315919555933
130352,13,511919315555
130353,13,535395115513
130354,13,939555533351
130355,13,515555553155
130356,13,131959153519
130357,13,999535591195
130358,13,555119955339
130359,13,553559355591
130360,13,315353355519
130361,13,539539195333
130362,13,595151959595
130363,13,153115555991
130364,13,919539355393
130365,13,355119995315
130366,13,535311519153
130367,13,919155533591
130368,13,355351359359
130369,13,151559395515
130370,13,315131193939
130371,13,339955955139
130372,13,151933539555
130373,13,593155115155
130374,13,159335399535
130375,13,131515115955
130376,13,551351593339
130377,13,155551555551
130378,13,353553539539
130379,13,515195591955
130380,13,535533919555
130381,13,555511511955
130382,13,555953339539
130383,13,559113511531
130384,13,919535515531
130385,13,311599391355
130386,13,313353955339
130387,13,959535355915
130388,13,513155555595
130389,13,555955599995
130390,13,139553915351
130391,13,951551551553
130392,13,159139139155
130393,13,935319139315
130394,13,911559139959
130395,13,153919533335
130396,13,911195519595
130397,13,595991599593
130398,13,555559395559
130399,13,359331395151
130400,13,915151595359
130401,13,591933999135
130402,13,199133155559
130403,13,355355513553
130404,13,531515391355
130405,13,115991159115
130406,13,535933511151
130407,13,951955195533
130408,13,533595515155
130409,13,395515159559
130410,13,151955551519
130411,13,555159135515
130412,13,391355351159
130413,13,315599939313
130414,13,533355555555
130415,13,935955593155
130416,13,391511199535
130417,13,553191593513
130418,13,151553933399
130419,13,553933355395
130420,13,593155539339
130421,13,319555119335
130422,13,515153555595
130423,13,559913591555
130424,13,555551591559
130425,13,551395553555
130426,13,511559553595
130427,13,555193113555
130428,13,399339551515
130429,13,511553155151
130430,13,199353335551
130431,13,995339951595
130432,13,331355119533
130433,13,553931915519
130434,13,339531555513
130435,13,935915199353
130436,13,959333551135
130437,13,933159559519
130438,13,515395351591
130439,13,551539353191
130440,13,595119351553
130441,13,511331535195
130442,13,935933335593
130443,13,115531915539
130444,13,919555915535
130445,13,555539553355
130446,13,519595951551
130447,13,339531953919
130448,13,155513551595
130449,13,155191993555
130450,13,995913395935
130451,13,559531559193
130452,13,355915513359
130453,13,155331155335
130454,13,531955135551
130455,13,559535155953
130456,13,191933911553
130457,13,559939533155
130458,13,999111919911
130459,13,953355559395
130460,13,999935533555
130461,13,555119551559
130462,13,999319311195
130463,13,513555955993
130464,13,553195555511
130465,13,533955955555
130466,13,359951151339
130467,13,951359515595
130468,13,191553159559
130469,13,515919395599
130470,13,991599115393
130471,13,953551155555
130472,13,591119591539
130473,13,535515353955
130474,13,515519991159
130475,13,935595159559
130476,13,591555551355
130477,13,935935535119
130478,13,159119315351
130479,13,555515515353
130480,13,553551135195
130481,13,391513991331
130482,13,111515355551
130483,13,391153155953
130484,13,995553913559
130485,13,555955591513
130486,13,999333911551
130487,13,953533555395
130488,13,915111511135
130489,13,533595135599
130490,13,553953335153
130491,13,155515551359
130492,13,533535519555
130493,13,555313535555
130494,13,155131595395
130495,13,355535599535
130496,13,935551355555
130497,13,539135359955
130498,13,135159553315
130499,13,915355335551
130500,13,995133515139
130501,13,151513533355
130502,13,993531555591
130503,13,931595995155
130504,13,559553393919
130505,13,351553359535
130506,13,993535355551
130507,13,511355559351
130508,13,591135315953
130509,13,993551533999
130510,13,551995555355
130511,13,955933151939
130512,13,555115535111
130513,13,511931155955
130514,13,913135135355
130515,13,555555391953
130516,13,151915959355
130517,13,393531559319
130518,13,553531595333
130519,13,915315151195
130520,13,333593535315
130521,13,959953915555
130522,13,319595959351
130523,13,151593535153
130524,13,555315351951
130525,13,531959555133
130526,13,519913111115
130527,13,555599593555
130528,13,535133535933
130529,13,151351553515
130530,13,311331333153
130531,13,555511139519
130532,13,353993935159
130533,13,513539553593
130534,13,195531915595
130535,13,515599193315
130536,13,939935535911
130537,13,953559533551
130538,13,551995593515
130539,13,135511919953
130540,13,559353333395
130541,13,135395555519
130542,13,539395359951
130543,13,159515113519
130544,13,559355391515
130545,13,139335555531
130546,13,951515513355
130547,13,191531519513
130548,13,555513511335
130549,13,539531153115
130550,13,515119353513
130551,13,595515393551
130552,13,933395553593
130553,13,111953955995
130554,13,555335593555
130555,13,359955155395
130556,13,555995513139
130557,13,555331399519
130558,13,931555335599
130559,13,553533551535
130560,13,599519939515
130561,13,315155151395
130562,13,195935913151
130563,13,595553915319
130564,13,955519355391
130565,13,535919559139
130566,13,395933559535
130567,13,959195135599
130568,13,535959155555
130569,13,515539313311
130570,13,351553155513
130571,13,351335911995
130572,13,311939155595
130573,13,535315333539
130574,13,395355359111
130575,13,315519535155
130576,13,551511311535
130577,13,939155313555
130578,13,553535991515
130579,13,959191153559
130580,13,553313135999
130581,13,555115599391
130582,13,595919553393
130583,13,955531531193
130584,13,555539553515
130585,13,595155551551
130586,13,951959935335
130587,13,933155551999
130588,13,519993355915
130589,13,151135955153
130590,13,553559559953
130591,13,331333335515
130592,13,915535515135
130593,13,519939355933
130594,13,513559953115
130595,13,935559551199
130596,13,599555911393
130597,13,151993155991
130598,13,151955355393
130599,13,595135539515
130600,13,539535131539
130601,13,951553951995
130602,13,555395595555
130603,13,519153991955
130604,13,559511315151
130605,13,595553195355
130606,13,955535955111
130607,13,595959339355
130608,13,399399559995
130609,13,135935153551
130610,13,513559553559
130611,13,535555339395
130612,13,135353351551
130613,13,515355191355
130614,13,193553959135
130615,13,131155599333
130616,13,539535355139
130617,13,559155939935
130618,13,551551955519
130619,13,519533195599
130620,13,151531559335
130621,13,555535319551
130622,13,595933355555
130623,13,599113511355
130624,13,395395955131
130625,13,591151353199
130626,13,515553995559
130627,13,915135355115
130628,13,151199353519
130629,13,513595513915
130630,13,535915595395
130631,13,915955951555
130632,13,911159155913
130633,13,151351595555
130634,13,555995919135
130635,13,359933519539
130636,13,553931553599
130637,13,515955595313
130638,13,555913599955
130639,13,313391555555
130640,13,115195513559
130641,13,591595395935
130642,13,511191115595
130643,13,559131395919
130644,13,911555395559
130645,13,955151335193
130646,13,511539951335
130647,13,555115553391
130648,13,555951199559
130649,13,953595315391
130650,13,993553515995
130651,13,359531353315
130652,13,155595193595
130653,13,555335555599
130654,13,539999555955
130655,13,915551333915
130656,13,139553393359
130657,13,551155539555
130658,13,559519511993
130659,13,931195351519
130660,13,531353193153
130661,13,519919551395
130662,13,513353131339
130663,13,391951159355
130664,13,553515919351
130665,13,999515951599
130666,13,155195519515
130667,13,515155355951
130668,13,555553533155
130669,13,931111915535
130670,13,353555911153
130671,13,955319135155
130672,13,531395135513
130673,13,555955995399
130674,13,993915551935
130675,13,551539913513
130676,13,319911595393
130677,13,535131395591
130678,13,553511953353
130679,13,395559199199
130680,13,593555535395
130681,13,551931531595
130682,13,593535359955
130683,13,555515551559
130684,13,313935515531
130685,13,959951515111
130686,13,993139535159
130687,13,535151555191
130688,13,991331939593
130689,13,511193595335
130690,13,195913159395
130691,13,953595315195
130692,13,519955195515
130693,13,515395591513
130694,13,555535595595
130695,13,919939959135
130696,13,539353533955
130697,13,551159339955
130698,13,555131935595
130699,13,353535533999
130700,13,555359595513
130701,13,539955533993
130702,13,559533515555
130703,13,591991155939
130704,13,351199399115
130705,13,395531551935
130706,13,133551151553
130707,13,333551353993
130708,13,555555353595
130709,13,331915351539
130710,13,533955335595
130711,13,333535395955
130712,13,995533919595
130713,13,555151591335
130714,13,955513193953
130715,13,555511559359
130716,13,115193351355
130717,13,911999113355
130718,13,355533951555
130719,13,595195593511
130720,13,111153535935
130721,13,355393351395
130722,13,153559593315
130723,13,139555199915
130724,13,935599155591
130725,13,519559999593
130726,13,953319553955
130727,13,539595159339
130728,13,513353919159
130729,13,339195913939
130730,13,355959555359
130731,13,559595319351
130732,13,511551533995
130733,13,555395915995
130734,13,399939555535
130735,13,919951155319
130736,13,111995195115
130737,13,515513559553
130738,13,593551113355
130739,13,333353115955
130740,13,591393315355
130741,13,539911939191
130742,13,195933151391
130743,13,533931595913
130744,13,553151551151
130745,13,935315353155
130746,13,911555551135
130747,13,931515535953
130748,13,553515533599
130749,13,935919111395
130750,13,539515551591
130751,13,513533553119
130752,13,931593913355
130753,13,595515995595
130754,13,535995151515
130755,13,599159393551
130756,13,531391315591
130757,13,593553535559
130758,13,995319399153
130759,13,355515919535
130760,13,595519511335
130761,13,593533135559
130762,13,595555955319
130763,13,955533393995
130764,13,553595115551
130765,13,515555535931
130766,13,515353133139
130767,13,355353353935
130768,13,135511595155
130769,13,553355533395
130770,13,995315155555
130771,13,351511935355
130772,13,935155993555
130773,13,335513351555
130774,13,551133351959
130775,13,335993351555
130776,13,195539159513
130777,13,553159595311
130778,13,553533331359
130779,13,595113319939
130780,13,555533511193
130781,13,591591995331
130782,13,595353595133
130783,13,313339513955
130784,13,555151935155
130785,13,553155131395
130786,13,933151393555
130787,13,151559353595
130788,13,519959199355
130789,13,393351919599
130790,13,555133135955
130791,13,931933355535
130792,13,595555513555
130793,13,559993555935
130794,13,355591555595
130795,13,551953119933
130796,13,959113935555
130797,13,539315533931
130798,13,559599195513
130799,13,355991555995
130800,13,991353513955
130801,13,351515555155
130802,13,355151511595
130803,13,351539399951
130804,13,351535131595
130805,13,515551515553
130806,13,515391159355
130807,13,911555533315
130808,13,595595553995
130809,13,915955155535
130810,13,959959155553
130811,13,591591115359
130812,13,139155339551
130813,13,115351953559
130814,13,519111319553
130815,13,559555351311
130816,13,155199195553
130817,13,319335551311
130818,13,355193955115
130819,13,595399599915
130820,13,115353515131
130821,13,555951953399
130822,13,551351513599
130823,13,515551335339
130824,13,599559115595
130825,13,351195151951
130826,13,553555515159
130827,13,515119351135
130828,13,533555391331
130829,13,559955153331
130830,13,913511519515
130831,13,335559933555
130832,13,953395915191
130833,13,115951193399
130834,13,195591595555
130835,13,315515519395
130836,13,951353511933
130837,13,955131551195
130838,13,595935551555
130839,13,195515911595
130840,13,399591511999
130841,13,951595535311
130842,13,535911153933
130843,13,911199559999
130844,13,151155515519
130845,13,591333135199
130846,13,595519533513
130847,13,339511355911
130848,13,353151559515
130849,13,515595115199
130850,13,595351599133
130851,13,555595535513
130852,13,935539195595
130853,13,533355331531
130854,13,555355551195
130855,13,593111135555
130856,13,319533315555
130857,13,191151135119
130858,13,111555131913
130859,13,515131159553
130860,13,953935599915
130861,13,939555951115
130862,13,533539153535
130863,13,993539955515
130864,13,551555355315
130865,13,535953155313
130866,13,551391399339
130867,13,519135555555
130868,13,395915311559
130869,13,533313955993
130870,13,993993915511
130871,13,991355555599
130872,13,533951319593
130873,13,159919535311
130874,13,555535511595
130875,13,115951319355
130876,13,511955915311
130877,13,155355113993
130878,13,553399551555
130879,13,333513515999
130880,13,553151151911
130881,13,993553191915
130882,13,555395111915
130883,13,955935993553
130884,13,315955593533
130885,13,555555555915
130886,13,595991933995
130887,13,159513555555
130888,13,399555159555
130889,13,955991399155
130890,13,559913515551
130891,13,531533391359
130892,13,535591515159
130893,13,535199135513
130894,13,315351153131
130895,13,315511155391
130896,13,355999515919
130897,13,935193559999
130898,13,955511511135
130899,13,355519935595
130900,13,959531911319
130901,13,553555133515
130902,13,535119113555
130903,13,555951113911
130904,13,599511553595
130905,13,593395155591
130906,13,955535935511
130907,13,355555313315
130908,13,559959191953
130909,13,511519315539
130910,13,559559533915
130911,13,351559533395
130912,13,551153555933
130913,13,953955339953
130914,13,911955959153
130915,13,555155555533
130916,13,155199599535
130917,13,955539339155
130918,13,555535339955
130919,13,335353955919
130920,13,559199599515
130921,13,913119955555
130922,13,995555335311
130923,13,511959135153
130924,13,511395319359
130925,13,131111535551
130926,13,395951135991
130927,13,335959551595
130928,13,553339551115
130929,13,555555919559
130930,13,155151595591
130931,13,551519353515
130932,13,559911355553
130933,13,915515315139
130934,13,155551533555
130935,13,999955135539
130936,13,555591193955
130937,13,955511551353
130938,13,335311359555
130939,13,391159535551
130940,13,359135595335
130941,13,515939359553
130942,13,351939551395
130943,13,531355553335
130944,13,353593359199
130945,13,555951355955
130946,13,593555133559
130947,13,559515553191
130948,13,595191159955
130949,13,315391553531
130950,13,559395955553
130951,13,553319395553
130952,13,591993139359
130953,13,155559915991
130954,13,995355391395
130955,13,955555353953
130956,13,999535953551
130957,13,395555399193
130958,13,513913151555
130959,13,595955955539
130960,13,951135955335
130961,13,513395155195
130962,13,399195999591
130963,13,511151559995
130964,13,933931191551
130965,13,555959519953
130966,13,319315191159
130967,13,999519333195
130968,13,153151535555
130969,13,555113313331
130970,13,535931519155
130971,13,551555193553
130972,13,355919115533
130973,13,559991551513
130974,13,159555533159
130975,13,933115555155
130976,13,155353513395
130977,13,535515191359
130978,13,599551359559
130979,13,951131559355
130980,13,991395555539
130981,13,955535111115
130982,13,319553591533
130983,13,395535553593
130984,13,399933515935
130985,13,519395551951
130986,13,939153595355
130987,13,555131933153
130988,13,551515355959
130989,13,359515135959
130990,13,555399931959
130991,13,593153513551
130992,13,555595153319
130993,13,553153191595
130994,13,519151999959
130995,13,991933555513
130996,13,559555315395
130997,13,553399915153
130998,13,353953555553
130999,13,355553559335
131000,13,195555599515
140001,14,5555133151951
140002,14,1599553535155
140003,14,9519553599995
140004,14,5559533595955
140005,14,5993391991555
140006,14,5135955595519
140007,14,5339591999151
140008,14,5995115111355
140009,14,5959313531151
140010,14,5995199155599
140011,14,3535511519559
140012,14,9133115993195
140013,14,5991555139939
140014,14,9593935315555
140015,14,3519551553355
140016,14,3391535559535
140017,14,3353915555155
140018,14,1119955595135
140019,14,5193359351399
140020,14,9353511955135
140021,14,5553559911599
140022,14,9553511915155
140023,14,3515539935595
140024,14,9195515919555
140025,14,5531115553595
140026,14,9353559515395
140027,14,5511993955311
140028,14,9531959535931
140029,14,9331511115115
140030,14,1555199535911
140031,14,9533355551135
140032,14,5191333311595
140033,14,5355111351559
140034,14,1151515355595
140035,14,9355595353395
140036,14,9599151953951
140037,14,5335151311193
140038,14,5131553155115
140039,14,5555333539515
140040,14,5959395155959
140041,14,1151555599555
140042,14,5955513131111
140043,14,9933339513331
140044,14,5553311135539
140045,14,5111193359135
140046,14,9539915593955
140047,14,5339113511139
140048,14,5591359935395
140049,14,9953195595959
140050,14,5335115551991
140051,14,5515533359559
140052,14,9559595153951
140053,14,9135555955555
140054,14,9395193111339
140055,14,5933953555391
140056,14,3153153595313
140057,14,3915555511951
140058,14,5539515359539
140059,14,1333555915115
140060,14,5511951535159
140061,14,5555355553995
140062,14,1511953393155
140063,14,3191559995131
140064,14,9553599135191
140065,14,5399115131153
140066,14,3551955151593
140067,14,9139139155353
140068,14,5519111513555
140069,14,3519551555335
140070,14,9195591391535
140071,14,1931351155119
140072,14,5955993151551
140073,14,5113131151553
140074,14,5159595355939
140075,14,5999511555335
140076,14,5555139911555
140077,14,3155535959953
140078,14,5539311513515
140079,14,1155913951515
140080,14,1553599313915
140081,14,1511915335315
140082,14,5515155355355
140083,14,9395351355955
140084,14,5533559551131
140085,14,3535333191551
140086,14,5955595553515
140087,14,5131131311913
140088,14,5959931535913
140089,14,3935155535533
140090,14,1513553515539
140091,14,9513599391315
140092,14,5551315531595
140093,14,9199353339115
140094,14,3599355515593
140095,14,5153135155539
140096,14,3155515395535
140097,14,5995535533333
140098,14,5595559395159
140099,14,5513555135159
140100,14,9595953113155
140101,14,3599955595351
140102,14,5555153911115
140103,14,9155955955155
140104,14,5555933953335
140105,14,5351115151155
140106,14,3959555555955
140107,14,3355553119593
140108,14,1139331555395
140109,14,5513913155159
140110,14,1553559391553
140111,14,5553393599351
140112,14,3551595131595
140113,14,9999399539955
140114,14,5511551533359
140115,14,3315551391953
140116,14,5519159951391
140117,14,3599111555919
140118,14,9993195551139
140119,14,3119511593513
140120,14,3911919535555
140121,14,3955359533195
140122,14,3551951595135
140123,14,3353535335155
140124,14,9555153551531
140125,14,9159593359951
140126,14,5511595593953
140127,14,9151311359595
140128,14,5555919155995
140129,14,5993355359519
140130,14,5593993533199
140131,14,9535533155935
140132,14,5335333959513
140133,14,5559155335553
140134,14,3915313511115
140135,14,1515515911355
140136,14,5555995555315
140137,14,5553515393993
140138,14,3555155111159
140139,14,3331551931331
140140,14,5951355513599
140141,14,5551131111555
140142,14,5315139595353
140143,14,9355551555199
140144,14,5355535515159
140145,14,5395555535591
140146,14,5511331591515
140147,14,9555535955551
140148,14,5515913591935
140149,14,5991935595599
140150,14,9559131919591
140151,14,3315519991351
140152,14,9559535359151
140153,14,9551553559591
140154,14,5135955315555
140155,14,5355159159195
140156,14,5351939515551
140157,14,3911393159591
140158,14,5593311555111
140159,14,5535159353153
140160,14,3533555119133
140161,14,5515911553955
140162,14,9991559135593
140163,14,5539591531155
140164,14,9111535551519
140165,14,1555911955539
140166,14,3599355335153
140167,14,5155159993595
140168,14,9995335199153
140169,14,3911995113113
140170,14,5559551955355
140171,14,1955151199551
140172,14,5535359919539
140173,14,3553951319599
140174,14,9155599319935
140175,14,5999593331113
140176,14,5335991555591
140177,14,3153159553555
140178,14,5359353931135
140179,14,5555535551511
140180,14,9953535115351
140181,14,3115535595113
140182,14,9359515559355
140183,14,5595553395315
140184,14,9355911393939
140185,14,5335335999535
140186,14,3951595115551
140187,14,9151535393595
140188,14,5551311551535
140189,14,3955351119199
140190,14,5555315531313
140191,14,9551535535359
140192,14,9911133139315
140193,14,9935193199335
140194,14,9535355993553
140195,14,9535533155953
140196,14,9559935591119
140197,14,5551535151395
140198,14,3951513555935
140199,14,5155515315515
140200,14,9313553959591
140201,14,5515315131511
140202,14,5535355559951
140203,14,3193595555155
140204,14,5355955333355
140205,14,5599999315955
140206,14,5939391151531
140207,14,3513351595559
140208,14,3559135559535
140209,14,5115559135519
140210,14,5599151915931
140211,14,5535115315313
140212,14,5135555533159
140213,14,1515511951319
140214,14,5559535399359
140215,14,3999511555593
140216,14,5319533553555
140217,14,3595951913133
140218,14,9555395319591
140219,14,5515553559399
140220,14,5339315193535
140221,14,5995515551155
140222,14,5539555395199
140223,14,5953593153515
140224,14,3935335555355
140225,14,5555131513159
140226,14,5393193593539
140227,14,9115515133335
140228,14,5535953531311
140229,14,5511115599913
140230,14,9595531315391
140231,14,3595393135955
140232,14,5555195359591
140233,14,9591551955555
140234,14,5555131393155
140235,14,5353933395531
140236,14,5553395535359
140237,14,3513595511595
140238,14,9331591535539
140239,14,5315939111993
140240,14,3335155955555
140241,14,1595131359595
140242,14,9915559555139
140243,14,3959151559555
140244,14,5919555595155
140245,14,9519331935919
140246,14,1355535133531
140247,14,9519553135593
140248,14,1193135535555
140249,14,5595955535915
140250,14,9533355315555
140251,14,9595559939555
140252,14,3113313939553
140253,14,5513913955359
140254,14,3159551113555
140255,14,1559551151915
140256,14,5315535595935
140257,14,5519335391553
140258,14,5955513911959
140259,14,3511115591935
140260,14,5131559355555
140261,14,5551313935155
140262,14,5555155551519
140263,14,5953151555151
140264,14,1151153519353
140265,14,5515519319153
140266,14,5535531515539
140267,14,9559515535355
140268,14,1991591315193
140269,14,1919515515135
140270,14,9195599133955
140271,14,5331195393955
140272,14,9539531311595
140273,14,3531599555555
140274,14,9191335555539
140275,14,3539515315355
140276,14,5515131191555
140277,14,5595155995553
140278,14,3515935391551
140279,14,9395351595355
140280,14,9193995951191
140281,14,1515539113995
140282,14,5951193313319
140283,14,1951113359335
140284,14,1115553535913
140285,14,9555599559553
140286,14,3955331599933
140287,14,5193915351935
140288,14,9591515531335
140289,14,1551315195913
140290,14,1513513335335
140291,14,5993193555559
140292,14,9133151951939
140293,14,5331955353511
140294,14,5535535931955
140295,14,5111395355995
140296,14,3553591515395
140297,14,5535955533519
140298,14,5151551339133
140299,14,5911559935399
140300,14,3135555319519
140301,14,5595515935155
140302,14,1953939955515
140303,14,3555351591131
140304,14,1351151555395
140305,14,3951551999591
140306,14,3353151559519
140307,14,9515915519553
140308,14,5935335135539
140309,14,5955599339533
140310,14,5551993599591
140311,14,1519351333595
140312,14,9131393559555
140313,14,5155951535515
140314,14,3591355599955
140315,14,5939359515559
140316,14,5355153555115
140317,14,5535195951319
140318,14,9591995333159
140319,14,3559595515333
140320,14,5355515139335
140321,14,3511955551595
140322,14,3355555393119
140323,14,5555315515153
140324,14,9355531319595
140325,14,1553399399359
140326,14,5115191355555
140327,14,9535939551559
140328,14,5539955993595
140329,14,5353555315135
140330,14,1935111531551
140331,14,3333313533515
140332,14,3351551555939
140333,14,5553111555155
140334,14,1313155559915
140335,14,5335533135999
140336,14,3953555991359
140337,14,5333519159531
140338,14,5355191311555
140339,14,9391599359513
140340,14,9991315311135
140341,14,9915131533195
140342,14,5355553319993
140343,14,3555593193153
140344,14,3355139511513
140345,14,9531339155555
140346,14,3535519515559
140347,14,5119511339331
140348,14,3599539135513
140349,14,9395313515339
140350,14,3513515555919
140351,14,3153355151933
140352,14,5955919593919
140353,14,1959115153555
140354,14,9559399135513
140355,14,9555935591511
140356,14,5533199515533
140357,14,5551399355559
140358,14,3353595355551
140359,14,5959931515955
140360,14,5535113511539
140361,14,9911953555351
140362,14,1935553953159
140363,14,5533135913355
140364,14,1591535519151
140365,14,9551591539539
140366,14,5335535559135
140367,14,3555139135395
140368,14,5515919355955
140369,14,9351919599559
140370,14,5959399359511
140371,14,5551553351955
140372,14,5593515355355
140373,14,9153935995113
140374,14,9593953915939
140375,14,3115159559195
140376,14,5555555159155
140377,14,9595315959935
140378,14,5135513311193
